uuid,created_at,created_longitude,created_latitude,modified_at,modified_longitude,modified_latitude,accessed_at,content,tags,folder,flagged,languageGrammar
"01614411-825F-4FC2-9818-FA1E9E16FD2B",2022-08-24T04:55:52Z,-92.2569758309602,38.96355319726886,2022-08-24T04:55:52Z,-92.2569758309602,38.96355319726886,2023-01-31T01:34:01Z,"# dolt


## Noun

1. a person who is not very bright; “The economy, stupid!”
	- Synonyms
		- stupid
		- stupid person
		- stupe
		- dullard
		- pudding head
		- pudden-head
		- poor fish
		- pillock
	- Less specific
		- simpleton
		- simple
	- More specific
		- berk
		- dunce
		- dunderhead
		- numskull
		- blockhead
		- bonehead
		- lunkhead
		- hammerhead
		- knucklehead
		- loggerhead
		- muttonhead
		- shithead
		- dumbass
		- fuckhead
		- klutz
	- Related
		- unintelligent
		- stupid
		- stupid

*From LookUp*:
## Origin

mid 16th century: perhaps a variant of dulled, past participle of dull

## Thesaurus 

Noun
1.	he makes me feel like a dolt

Similar Words: 	fool    nincompoop    clown    simpleton    idiot    ninny    dope    dimwit    chump    goon    dumbo    dummy    halfwit    nitwit    dum-dum    loon    jackass    cretin    imbecile    jerk    nerd    fathead    blockhead    numbskull    dunderhead    dunce    dipstick    bonehead    chucklehead    clod    goop    knucklehead    lamebrain    pea-brain    pudding-head    thickhead    wooden-head    pinhead    airhead    birdbrain    dumb-bell    donkey    stupe    noodle    nit    twit    numpty    clot    plonker    berk    prat    pillock    wally    git    wazzock    divvy    nerk    twerp    charlie    mug    muppet    nyaff    balloon    sumph    gowk    gobdaw    schmuck    bozo    boob    lamer    turkey    schlepper    chowderhead    dumbhead    dumbass    goofball    goof    goofus    galoot    dork    lummox    klutz    putz    schlemiel    sap    meatball    gink    cluck    clunk    ding-dong    dingbat    wiener    weeny    dip    simp    spud    coot    palooka    poop    squarehead    yo-yo    dingleberry    drongo    dill    alec    galah    nong    bogan    poon    boofhead    mompara    arse    arsehole    knobhead    twat    wanker    ass    asshole    asshat    tomfool    muttonhead    noddy    clodpole    loggerhead    spoony    mooncalf","vocabulary",0,false,MultiMarkdown
"80F700D1-4050-4999-BF14-43867AC4F19F",2022-08-16T07:25:21Z,-92.25684053533612,38.96354015547786,2022-08-16T18:57:59Z,-92.25655114983036,38.96364243712479,2022-08-16T18:57:53Z,"# donee


## Noun

1. the recipient of funds or other benefits
	- Synonyms
		- beneficiary
	- Less specific
		- recipient
		- receiver
	- More specific
		- co-beneficiary
		- devisee
		- legatee
		- pensioner
		- pensionary
	- Related
		- benefice

*From LookUp*:
Noun
1.	a person who receives a gift.

Law a person who is given a power of appointment.1","vocabulary",0,false,MultiMarkdown
"F1B2349D-AD00-48A4-B583-AB274B9C8BCB",2022-08-16T07:25:21Z,-92.25684053533612,38.96354015547786,2022-08-16T18:57:59Z,-92.25655114983036,38.96364243712479,2022-08-16T18:57:53Z,"# donee


## Noun

1. the recipient of funds or other benefits
	- Synonyms
		- beneficiary
	- Less specific
		- recipient
		- receiver
	- More specific
		- co-beneficiary
		- devisee
		- legatee
		- pensioner
		- pensionary
	- Related
		- benefice

*From LookUp*:
Noun
1.	a person who receives a gift.

Law a person who is given a power of appointment.1","vocabulary",0,false,MultiMarkdown
"A9A3D532-9219-40CD-A3EE-36A5AB986CB9",2022-06-22T10:15:39Z,-92.38797696121317,38.93400707664466,2022-06-22T10:20:24Z,-92.38797696121317,38.93400707664466,2022-06-22T10:19:54Z,"# doof

<iframe width=""100%"" height=""150"" src=""https://odesli.co/embed/?url=https%3A%2F%2Fsong.link%2Fi%2F1409734444&theme=light"" frameborder=""0"" allowfullscreen sandbox=""allow-same-origin allow-scripts allow-presentation allow-popups allow-popups-to-escape-sandbox"" allow=""clipboard-read; clipboard-write""></iframe>

<audio controls>
  <source src=""https://davidblue.wtf/audio/doof.mp3"">
</audio>

> A doof or bush doof is a type of outdoor dance party generally held in a remote country area, or outside a large city in surrounding bush or rainforest. Originating in the post-punk electronic music scene of Melbourne, Australia in the early 1990s, events referred to as doofs are now held worldwide and have built from a small set of social groups to a subculture with millions of active members worldwide, considered by some as a full blown culture similar to raves or teknivals. Doofs generally have healing workshops, speakers, art, live artists and DJs playing a range of electronic music, commonly goa, house, dub techno, Techno, acid heavy sounds and psychedelic trance.
-[Doof - Wikipedia](https://en.wikipedia.org/wiki/Doof)","vocabulary",0,false,MultiMarkdown
"FBE17501-F317-44A3-ADE9-9A815864DED5",2022-06-22T10:15:39Z,-92.38797696121317,38.93400707664466,2022-06-22T10:20:24Z,-92.38797696121317,38.93400707664466,2022-06-22T10:19:54Z,"# doof

<iframe width=""100%"" height=""150"" src=""https://odesli.co/embed/?url=https%3A%2F%2Fsong.link%2Fi%2F1409734444&theme=light"" frameborder=""0"" allowfullscreen sandbox=""allow-same-origin allow-scripts allow-presentation allow-popups allow-popups-to-escape-sandbox"" allow=""clipboard-read; clipboard-write""></iframe>

<audio controls>
  <source src=""https://davidblue.wtf/audio/doof.mp3"">
</audio>

> A doof or bush doof is a type of outdoor dance party generally held in a remote country area, or outside a large city in surrounding bush or rainforest. Originating in the post-punk electronic music scene of Melbourne, Australia in the early 1990s, events referred to as doofs are now held worldwide and have built from a small set of social groups to a subculture with millions of active members worldwide, considered by some as a full blown culture similar to raves or teknivals. Doofs generally have healing workshops, speakers, art, live artists and DJs playing a range of electronic music, commonly goa, house, dub techno, Techno, acid heavy sounds and psychedelic trance.
-[Doof - Wikipedia](https://en.wikipedia.org/wiki/Doof)","vocabulary",0,false,MultiMarkdown
"F00D009A-41AB-4E7E-8EA4-5878AEDEA43F",2022-04-20T05:03:15Z,-92.38784673477626,38.93400783334058,2022-04-20T05:03:18Z,-92.38784673393907,38.934007833381116,2022-04-20T05:03:15Z,"# drudge


## Noun

1. one who works hard at boring tasks
	- Synonyms
		- hack
		- hacker
	- Less specific
		- unskilled person
	- More specific
		- plodder
		- slogger
	- Related
		- labor
		- labour
		- toil
		- fag
		- travail
		- grind
		- drudge
		- dig
		- moil
2. a laborer who is obliged to do menial work
	- Synonyms
		- peon
		- navvy
		- galley slave
	- Less specific
		- laborer
		- manual laborer
		- labourer
		- jack
	- Related
		- labor
		- labour
		- toil
		- fag
		- travail
		- grind
		- drudge
		- dig
		- moil

## Verb

1. work hard; “She was digging away at her math homework”; “Lexicographers drudge all day long”
	- Synonyms
		- labor
		- labour
		- toil
		- fag
		- travail
		- grind
		- dig
		- moil
	- Less specific
		- work
		- do work
	- Related
		- drudge
		- peon
		- navvy
		- galley slave
		- hack
		- drudge
		- hacker
		- drudgery
		- plodding
		- grind
		- donkeywork
		- swot
		- grind
		- nerd
		- wonk
		- dweeb
		- drudgery
		- plodding
		- grind
		- donkeywork
		- effort
		- elbow grease
		- exertion
		- travail
		- sweat
		- toiler
		- labor
		- labour
		- toil
		- labor
		- labour
		- toil
		- laborer
		- manual laborer
		- labourer
		- jack
		- labor
		- labour
		- toil
		- undertaking
		- project
		- task
		- labor
		- laborer
		- manual laborer
		- labourer
		- jack

","vocabulary",0,false,MultiMarkdown
"71A164FA-43B6-4795-85BE-C1C1F106D35B",2022-04-20T05:03:15Z,-92.38784673477626,38.93400783334058,2022-04-20T05:03:18Z,-92.38784673393907,38.934007833381116,2022-04-20T05:03:15Z,"# drudge


## Noun

1. one who works hard at boring tasks
	- Synonyms
		- hack
		- hacker
	- Less specific
		- unskilled person
	- More specific
		- plodder
		- slogger
	- Related
		- labor
		- labour
		- toil
		- fag
		- travail
		- grind
		- drudge
		- dig
		- moil
2. a laborer who is obliged to do menial work
	- Synonyms
		- peon
		- navvy
		- galley slave
	- Less specific
		- laborer
		- manual laborer
		- labourer
		- jack
	- Related
		- labor
		- labour
		- toil
		- fag
		- travail
		- grind
		- drudge
		- dig
		- moil

## Verb

1. work hard; “She was digging away at her math homework”; “Lexicographers drudge all day long”
	- Synonyms
		- labor
		- labour
		- toil
		- fag
		- travail
		- grind
		- dig
		- moil
	- Less specific
		- work
		- do work
	- Related
		- drudge
		- peon
		- navvy
		- galley slave
		- hack
		- drudge
		- hacker
		- drudgery
		- plodding
		- grind
		- donkeywork
		- swot
		- grind
		- nerd
		- wonk
		- dweeb
		- drudgery
		- plodding
		- grind
		- donkeywork
		- effort
		- elbow grease
		- exertion
		- travail
		- sweat
		- toiler
		- labor
		- labour
		- toil
		- labor
		- labour
		- toil
		- laborer
		- manual laborer
		- labourer
		- jack
		- labor
		- labour
		- toil
		- undertaking
		- project
		- task
		- labor
		- laborer
		- manual laborer
		- labourer
		- jack

","vocabulary",0,false,MultiMarkdown
"DAA78E23-AD57-4DEA-81AF-FB59ACBC0266",2022-02-20T20:49:08Z,-92.38797354834561,38.934018729569246,2022-02-20T20:51:10Z,-92.38797354834561,38.934018729569246,2023-01-20T21:41:57Z,"# dubitable


## Adjective

1. open to doubt or suspicion; “the candidate’s doubtful past”; “he has a dubious record indeed”; “what one found uncertain the other found dubious or downright false”; “it was more than dubitable whether the friend was as influential as she thought”- Karen Horney
	- Synonyms
		- doubtful
		- dubious
		- in question
	- Similar to
		- questionable
	- Related
		- doubt
		- dubiousness
		- doubtfulness
		- question
		- doubt
		- dubiousness
		- doubtfulness
		- question
","vocabulary",0,false,MultiMarkdown
"C2611CC0-C51C-434A-9705-E759459450A0",2022-02-20T20:49:08Z,-92.38797354834561,38.934018729569246,2022-02-20T20:51:10Z,-92.38797354834561,38.934018729569246,2023-01-20T21:41:57Z,"# dubitable


## Adjective

1. open to doubt or suspicion; “the candidate’s doubtful past”; “he has a dubious record indeed”; “what one found uncertain the other found dubious or downright false”; “it was more than dubitable whether the friend was as influential as she thought”- Karen Horney
	- Synonyms
		- doubtful
		- dubious
		- in question
	- Similar to
		- questionable
	- Related
		- doubt
		- dubiousness
		- doubtfulness
		- question
		- doubt
		- dubiousness
		- doubtfulness
		- question
","vocabulary",0,false,MultiMarkdown
"3B9E50DB-D187-4158-AA78-32B47E254F9C",2022-12-01T16:56:50Z,-92.38818724083023,38.93402972808169,2022-12-01T16:56:50Z,-92.38818724083023,38.93402972808169,2022-12-01T16:56:50Z,"# dynamical


## Adjective

1. characterized by action or forcefulness or force of personality; “a dynamic market”; “a dynamic speaker”; “the dynamic president of the firm”
	- Synonyms
		- dynamic
	- Antonyms
		- undynamic
		- adynamic
	- Similar to
		- can-do
		- changing
		- ever-changing
		- driving
		- impulsive
		- energizing
		- energising
		- kinetic
		- high-octane
		- high-powered
		- high-power
		- high-voltage
		- high-energy
		- projectile
		- propellant
		- propellent
		- propelling
		- propulsive
		- self-propelled
		- self-propelling
		- slashing
	- See also
		- energetic
	- Related
		- vigor
		- vigour
		- dynamism
		- heartiness
		- dynamism
		- pizzazz
		- pizzaz
		- oomph
		- zing

","vocabulary",0,false,MultiMarkdown
"B8373B57-2B8D-4362-A996-1B6B8CC8EEB1",2022-12-01T16:56:50Z,-92.38818724083023,38.93402972808169,2022-12-01T16:56:50Z,-92.38818724083023,38.93402972808169,2022-12-01T16:56:50Z,"# dynamical


## Adjective

1. characterized by action or forcefulness or force of personality; “a dynamic market”; “a dynamic speaker”; “the dynamic president of the firm”
	- Synonyms
		- dynamic
	- Antonyms
		- undynamic
		- adynamic
	- Similar to
		- can-do
		- changing
		- ever-changing
		- driving
		- impulsive
		- energizing
		- energising
		- kinetic
		- high-octane
		- high-powered
		- high-power
		- high-voltage
		- high-energy
		- projectile
		- propellant
		- propellent
		- propelling
		- propulsive
		- self-propelled
		- self-propelling
		- slashing
	- See also
		- energetic
	- Related
		- vigor
		- vigour
		- dynamism
		- heartiness
		- dynamism
		- pizzazz
		- pizzaz
		- oomph
		- zing

","vocabulary",0,false,MultiMarkdown
"A38D55B6-2743-4027-B4E7-B724D52E990B",2022-09-15T02:36:32Z,-92.38798806549377,38.93396986691735,2022-09-15T02:36:32Z,-92.38798806549377,38.93396986691735,2022-09-15T02:36:32Z,"# ebullient


## Adjective

1. joyously unrestrained
	- Synonyms
		- exuberant
		- high-spirited
	- Similar to
		- spirited
	- Related
		- high-spiritedness
		- exuberate
		- exult
		- rejoice
		- triumph
		- jubilate
		- exuberance
		- exuberance
		- enthusiasm
		- ebullience

- [LookUp:](https://learnwithlookup.com/share/index.html?word=ebullient&definition=cheerful%2520and%2520full%2520of%2520energy&data=eyJpbWFnZSI6IiIsIndvcmQiOiJlYnVsbGllbnQiLCJkZWZpbml0aW9uIjoiY2hlZXJmdWwgYW5kIGZ1bGwgb2YgZW5lcmd5In0%3D)
Adjective
1.	cheerful and full of energy
she sounded ebullient and happy

2.	Archaic (of liquid or matter) boiling or agitated as if boiling
misted and ebullient seas","vocabulary",0,false,MultiMarkdown
"F60AD79E-70E7-404B-90FF-3F02A8E5AA32",2022-09-15T02:36:32Z,-92.38798806549377,38.93396986691735,2022-09-15T02:36:32Z,-92.38798806549377,38.93396986691735,2022-09-15T02:36:32Z,"# ebullient


## Adjective

1. joyously unrestrained
	- Synonyms
		- exuberant
		- high-spirited
	- Similar to
		- spirited
	- Related
		- high-spiritedness
		- exuberate
		- exult
		- rejoice
		- triumph
		- jubilate
		- exuberance
		- exuberance
		- enthusiasm
		- ebullience

- [LookUp:](https://learnwithlookup.com/share/index.html?word=ebullient&definition=cheerful%2520and%2520full%2520of%2520energy&data=eyJpbWFnZSI6IiIsIndvcmQiOiJlYnVsbGllbnQiLCJkZWZpbml0aW9uIjoiY2hlZXJmdWwgYW5kIGZ1bGwgb2YgZW5lcmd5In0%3D)
Adjective
1.	cheerful and full of energy
she sounded ebullient and happy

2.	Archaic (of liquid or matter) boiling or agitated as if boiling
misted and ebullient seas","vocabulary",0,false,MultiMarkdown
"94D92E7A-8CF7-43E4-A3C4-631BDE1AAF2A",2022-07-01T17:27:00Z,-92.38794605266075,38.93401919261447,2022-07-01T17:27:02Z,-92.3879676560889,38.934005178565634,2022-07-01T17:27:00Z,"# edacious


## Adjective

1. devouring or craving food in great quantities; “edacious vultures”; “a rapacious appetite”; “ravenous as wolves”; “voracious sharks”
	- Synonyms
		- esurient
		- rapacious
		- ravening
		- ravenous
		- voracious
		- wolfish
	- Similar to
		- gluttonous
	- Related
		- edacity
		- esurience
		- ravenousness
		- voracity
		- voraciousness
		- edacity
		- esurience
		- rapaciousness
		- rapacity
		- voracity
		- voraciousness
		- edacity
		- esurience
		- ravenousness
		- voracity
		- voraciousness
		- edacity
		- esurience
		- rapaciousness
		- rapacity
		- voracity
		- voraciousness
		- edacity
		- esurience
		- ravenousness
		- voracity
		- voraciousness
		- edacity
		- esurience
		- rapaciousness
		- rapacity
		- voracity
		- voraciousness
		- edacity
		- esurience
		- rapaciousness
		- rapacity
		- voracity
		- voraciousness
		- edacity
		- esurience
		- rapaciousness
		- rapacity
		- voracity
		- voraciousness
		- edacity
		- esurience
		- ravenousness
		- voracity
		- voraciousness
		- edacity
		- esurience
		- rapaciousness
		- rapacity
		- voracity
		- voraciousness

","vocabulary",0,false,MultiMarkdown
"624B14DB-7471-4550-8E73-94D7A9AB674E",2022-07-01T17:27:00Z,-92.38794605266075,38.93401919261447,2022-07-01T17:27:02Z,-92.3879676560889,38.934005178565634,2022-07-01T17:27:00Z,"# edacious


## Adjective

1. devouring or craving food in great quantities; “edacious vultures”; “a rapacious appetite”; “ravenous as wolves”; “voracious sharks”
	- Synonyms
		- esurient
		- rapacious
		- ravening
		- ravenous
		- voracious
		- wolfish
	- Similar to
		- gluttonous
	- Related
		- edacity
		- esurience
		- ravenousness
		- voracity
		- voraciousness
		- edacity
		- esurience
		- rapaciousness
		- rapacity
		- voracity
		- voraciousness
		- edacity
		- esurience
		- ravenousness
		- voracity
		- voraciousness
		- edacity
		- esurience
		- rapaciousness
		- rapacity
		- voracity
		- voraciousness
		- edacity
		- esurience
		- ravenousness
		- voracity
		- voraciousness
		- edacity
		- esurience
		- rapaciousness
		- rapacity
		- voracity
		- voraciousness
		- edacity
		- esurience
		- rapaciousness
		- rapacity
		- voracity
		- voraciousness
		- edacity
		- esurience
		- rapaciousness
		- rapacity
		- voracity
		- voraciousness
		- edacity
		- esurience
		- ravenousness
		- voracity
		- voraciousness
		- edacity
		- esurience
		- rapaciousness
		- rapacity
		- voracity
		- voraciousness

","vocabulary",0,false,MultiMarkdown
"503D0268-F2E5-4E3A-A90E-845C18A1A8BC",2022-05-20T01:30:31Z,-92.39485149177052,38.931125716217586,2022-05-20T01:30:36Z,-92.39485149177052,38.931125716217586,2022-05-20T01:30:31Z,"# egregious


## Adjective

1. conspicuously and outrageously bad or reprehensible; “a crying shame”; “an egregious lie”; “flagrant violation of human rights”; “a glaring error”; “gross ineptitude”; “gross injustice”; “rank treachery”
	- Synonyms
		- crying
		- flagrant
		- glaring
		- gross
		- rank
	- Similar to
		- conspicuous

","vocabulary",0,false,MultiMarkdown
"13D5E247-0C9E-4500-B047-D7F4F8BE8507",2022-05-20T01:30:31Z,-92.39485149177052,38.931125716217586,2022-05-20T01:30:36Z,-92.39485149177052,38.931125716217586,2022-05-20T01:30:31Z,"# egregious


## Adjective

1. conspicuously and outrageously bad or reprehensible; “a crying shame”; “an egregious lie”; “flagrant violation of human rights”; “a glaring error”; “gross ineptitude”; “gross injustice”; “rank treachery”
	- Synonyms
		- crying
		- flagrant
		- glaring
		- gross
		- rank
	- Similar to
		- conspicuous

","vocabulary",0,false,MultiMarkdown
"BBAA9F2C-ADD5-41E0-9CEE-24D11DC5650B",2022-12-12T04:28:31Z,-92.2571700809523,38.96364444865799,2022-12-12T04:28:31Z,-92.2571700809523,38.96364444865799,2022-12-12T04:28:31Z,"# egress


## Noun

1. (astronomy) the reappearance of a celestial body after an eclipse
	- Synonyms
		- emersion
	- Antonyms
		- ingress
		- immersion
		- ingress
		- immersion
	- Less specific
		- reappearance
	- Part of
		- eclipse
		- occultation
	- Topic Members
		- astronomy
		- uranology
2. the becoming visible; “not a day’s difference between the emergence of the andrenas and the opening of the willow catkins”
	- Synonyms
		- emergence
		- issue
	- Less specific
		- beginning
	- More specific
		- eruption
		- dissilience
	- Related
		- issue
		- emerge
		- come out
		- come forth
		- go forth
		- egress
		- emerge
3. the act of coming (or going) out; becoming apparent
	- Synonyms
		- egression
		- emergence
	- Less specific
		- act
		- deed
		- human action
		- human activity
	- More specific
		- surfacing
		- emission
		- emanation
	- Related
		- emerge
		- issue
		- emerge
		- come out
		- come forth
		- go forth
		- egress
		- issue
		- emerge
		- come out
		- come forth
		- go forth
		- egress

## Verb

1. come out of; “Water issued from the hole in the wall”; “The words seemed to come out by themselves”
	- Synonyms
		- issue
		- emerge
		- come out
		- come forth
		- go forth
	- More specific
		- pop out
		- radiate
		- leak
		- escape
		- fall
		- debouch
		- come out
		- fall out
	- Related
		- egress
		- egression
		- emergence
		- emergence
		- egress
		- issue
		- egress
		- egression
		- emergence
		- emergence
		- emersion
		- exit
		- issue
		- outlet
		- way out

- [**egress** - LookUp](https://learnwithlookup.com/share/index.html?word=egress&definition=action%2520of%2520going%2520out%2520of%2520or%2520leaving%2520place&data=eyJpbWFnZSI6IiIsIndvcmQiOiJlZ3Jlc3MiLCJkZWZpbml0aW9uIjoiYWN0aW9uIG9mIGdvaW5nIG91dCBvZiBvciBsZWF2aW5nIHBsYWNlIn0%3D)
Noun
1.	the action of going out of or leaving a place
direct means of access and egress for passengers

a way out
a narrow egress

Law Us the right or freedom to come out or go out.

Astronomy • another term for emersion


Verb
1.	Military Us go out of or leave (a place)
they'd egress the area by heading southwest

## Origin

mid 16th century: from Latin egressus ‘gone out’, from the verb egredi, from ex- ‘out’ + gradi ‘to step’

## Thesaurus 

Noun
1.	the egress from the gallery was blocked

Similar Words: 	exit    way out    out door    escape route    outlet    vent

Opposites: 	entrance

2.	a means of egress for the crowds

Similar Words: 	departure    leaving    exit    withdrawal    retreat    pull-out    exodus    issue    emergence    flowing out    escape    emanation    debouchment    vacation of a place

Opposites: 	entry","vocabulary",0,false,MultiMarkdown
"1BC7B739-A4FE-431B-A2BC-8D345C68F811",2022-12-12T04:28:31Z,-92.2571700809523,38.96364444865799,2022-12-12T04:28:31Z,-92.2571700809523,38.96364444865799,2022-12-12T04:28:31Z,"# egress


## Noun

1. (astronomy) the reappearance of a celestial body after an eclipse
	- Synonyms
		- emersion
	- Antonyms
		- ingress
		- immersion
		- ingress
		- immersion
	- Less specific
		- reappearance
	- Part of
		- eclipse
		- occultation
	- Topic Members
		- astronomy
		- uranology
2. the becoming visible; “not a day’s difference between the emergence of the andrenas and the opening of the willow catkins”
	- Synonyms
		- emergence
		- issue
	- Less specific
		- beginning
	- More specific
		- eruption
		- dissilience
	- Related
		- issue
		- emerge
		- come out
		- come forth
		- go forth
		- egress
		- emerge
3. the act of coming (or going) out; becoming apparent
	- Synonyms
		- egression
		- emergence
	- Less specific
		- act
		- deed
		- human action
		- human activity
	- More specific
		- surfacing
		- emission
		- emanation
	- Related
		- emerge
		- issue
		- emerge
		- come out
		- come forth
		- go forth
		- egress
		- issue
		- emerge
		- come out
		- come forth
		- go forth
		- egress

## Verb

1. come out of; “Water issued from the hole in the wall”; “The words seemed to come out by themselves”
	- Synonyms
		- issue
		- emerge
		- come out
		- come forth
		- go forth
	- More specific
		- pop out
		- radiate
		- leak
		- escape
		- fall
		- debouch
		- come out
		- fall out
	- Related
		- egress
		- egression
		- emergence
		- emergence
		- egress
		- issue
		- egress
		- egression
		- emergence
		- emergence
		- emersion
		- exit
		- issue
		- outlet
		- way out

- [**egress** - LookUp](https://learnwithlookup.com/share/index.html?word=egress&definition=action%2520of%2520going%2520out%2520of%2520or%2520leaving%2520place&data=eyJpbWFnZSI6IiIsIndvcmQiOiJlZ3Jlc3MiLCJkZWZpbml0aW9uIjoiYWN0aW9uIG9mIGdvaW5nIG91dCBvZiBvciBsZWF2aW5nIHBsYWNlIn0%3D)
Noun
1.	the action of going out of or leaving a place
direct means of access and egress for passengers

a way out
a narrow egress

Law Us the right or freedom to come out or go out.

Astronomy • another term for emersion


Verb
1.	Military Us go out of or leave (a place)
they'd egress the area by heading southwest

## Origin

mid 16th century: from Latin egressus ‘gone out’, from the verb egredi, from ex- ‘out’ + gradi ‘to step’

## Thesaurus 

Noun
1.	the egress from the gallery was blocked

Similar Words: 	exit    way out    out door    escape route    outlet    vent

Opposites: 	entrance

2.	a means of egress for the crowds

Similar Words: 	departure    leaving    exit    withdrawal    retreat    pull-out    exodus    issue    emergence    flowing out    escape    emanation    debouchment    vacation of a place

Opposites: 	entry","vocabulary",0,false,MultiMarkdown
"055B50D9-0C4A-4B26-B12B-2CCC06FB8654",2022-12-09T11:05:12Z,-92.38808843408147,38.93402786079576,2022-12-09T11:05:12Z,-92.38808843408147,38.93402786079576,2022-12-09T11:05:12Z,"# embezzle


## Verb

1. appropriate (as property entrusted to one’s care) fraudulently to one’s own use; “The accountant embezzled thousands of dollars while working for the wealthy family”
	- Synonyms
		- defalcate
		- peculate
		- misappropriate
		- malversate
	- Less specific
		- steal
		- rip off
		- rip
	- More specific
		- fiddle
	- Related
		- malversation
		- embezzlement
		- peculation
		- defalcation
		- misapplication
		- misappropriation
		- embezzlement
		- peculation
		- defalcation
		- misapplication
		- misappropriation
		- embezzler
		- defalcator
		- peculator
		- embezzlement
		- peculation
		- defalcation
		- misapplication
		- misappropriation
		- embezzler
		- defalcator
		- peculator
		- embezzlement
		- peculation
		- defalcation
		- misapplication
		- misappropriation
		- embezzler
		- defalcator
		- peculator

- [**embezzle** - LookUp](https://learnwithlookup.com/share/index.html?word=embezzle&definition=steal%2520or%2520misappropriate&data=eyJpbWFnZSI6IiIsIndvcmQiOiJlbWJlenpsZSIsImRlZmluaXRpb24iOiJzdGVhbCBvciBtaXNhcHByb3ByaWF0ZSJ9)
Verb
1.	Law steal or misappropriate (money placed in one's trust or belonging to the organization for which one works)
she had embezzled $5,600,000 in company funds

## Origin
late Middle English (in the sense ‘steal’): from Anglo-Norman French embesiler, from besiler in the same sense (compare with Old French besillier ‘maltreat, ravage’), of unknown ultimate origin. The current sense dates from the late 16th century

## Thesaurus
Verb
1.	he was charged with embezzling more than £5,000 from a country club

Similar Words: 	misappropriate    steal    rob    thieve    pilfer    appropriate    abstract    defraud someone of    siphon off    pocket    take    take for oneself    help oneself to    line one's pockets with    line one's purse with    put one's hand in the till    dip into the public purse    commit white-collar crime    commit fraud    rip off    filch    swipe    lift    skim    snaffle    pinch    nick    half-inch    whip    nobble    peculate    defalcate    purloin","vocabulary",0,false,MultiMarkdown
"E9FA45EC-D0B3-475A-910D-E8F2AB4182B0",2022-12-09T11:05:12Z,-92.38808843408147,38.93402786079576,2022-12-09T11:05:12Z,-92.38808843408147,38.93402786079576,2022-12-09T11:05:12Z,"# embezzle


## Verb

1. appropriate (as property entrusted to one’s care) fraudulently to one’s own use; “The accountant embezzled thousands of dollars while working for the wealthy family”
	- Synonyms
		- defalcate
		- peculate
		- misappropriate
		- malversate
	- Less specific
		- steal
		- rip off
		- rip
	- More specific
		- fiddle
	- Related
		- malversation
		- embezzlement
		- peculation
		- defalcation
		- misapplication
		- misappropriation
		- embezzlement
		- peculation
		- defalcation
		- misapplication
		- misappropriation
		- embezzler
		- defalcator
		- peculator
		- embezzlement
		- peculation
		- defalcation
		- misapplication
		- misappropriation
		- embezzler
		- defalcator
		- peculator
		- embezzlement
		- peculation
		- defalcation
		- misapplication
		- misappropriation
		- embezzler
		- defalcator
		- peculator

- [**embezzle** - LookUp](https://learnwithlookup.com/share/index.html?word=embezzle&definition=steal%2520or%2520misappropriate&data=eyJpbWFnZSI6IiIsIndvcmQiOiJlbWJlenpsZSIsImRlZmluaXRpb24iOiJzdGVhbCBvciBtaXNhcHByb3ByaWF0ZSJ9)
Verb
1.	Law steal or misappropriate (money placed in one's trust or belonging to the organization for which one works)
she had embezzled $5,600,000 in company funds

## Origin
late Middle English (in the sense ‘steal’): from Anglo-Norman French embesiler, from besiler in the same sense (compare with Old French besillier ‘maltreat, ravage’), of unknown ultimate origin. The current sense dates from the late 16th century

## Thesaurus
Verb
1.	he was charged with embezzling more than £5,000 from a country club

Similar Words: 	misappropriate    steal    rob    thieve    pilfer    appropriate    abstract    defraud someone of    siphon off    pocket    take    take for oneself    help oneself to    line one's pockets with    line one's purse with    put one's hand in the till    dip into the public purse    commit white-collar crime    commit fraud    rip off    filch    swipe    lift    skim    snaffle    pinch    nick    half-inch    whip    nobble    peculate    defalcate    purloin","vocabulary",0,false,MultiMarkdown
"FCAE4838-A2CB-4DED-985E-F7A578BE6C74",2022-04-04T07:51:58Z,-92.3879737762849,38.934008191398526,2022-04-04T07:52:01Z,-92.3879737762849,38.934008191398526,2022-04-04T07:51:58Z,"# embranglement


Word of the Day: EMBRANGLEMENT (n.) an intricate state of confusion or disorder
-[@HaggardHawks](https://twitter.com/HaggardHawks/status/1510877532974899200)","vocabulary",0,false,MultiMarkdown
"1ED5156E-06F1-4B44-9CAD-F23FE8F6506D",2022-04-04T07:51:58Z,-92.3879737762849,38.934008191398526,2022-04-04T07:52:01Z,-92.3879737762849,38.934008191398526,2022-04-04T07:51:58Z,"# embranglement


Word of the Day: EMBRANGLEMENT (n.) an intricate state of confusion or disorder
-[@HaggardHawks](https://twitter.com/HaggardHawks/status/1510877532974899200)","vocabulary",0,false,MultiMarkdown
"DE502E74-F130-4BD4-A481-0871180AEB81",2022-12-12T14:26:22Z,-92.2571376053803,38.96377956332593,2022-12-12T14:26:22Z,-92.2571376053803,38.96377956332593,2022-12-12T14:26:22Z,"# emphatically


## Adverb

1. without question and beyond doubt; “it was decidedly too expensive”; “she told him off in spades”; “by all odds they should win”
	- Synonyms
		- decidedly
		- unquestionably
		- definitely
		- in spades
		- by all odds
	- Pertains to
		- emphatic
		- forceful
		- unquestionable
		- distinct
		- decided

","vocabulary",0,false,MultiMarkdown
